Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-03-26,78.07111376699504,78.45573357853817,77.44357563783504,78.23306274414062,9943800,0.0,0
2001-03-27,78.01711234856694,80.06166994729449,77.78768727431931,79.83224487304688,12880700,0.0,0
2001-03-28,78.88084688567668,78.91458239641189,77.53130290182627,77.62577056884766,10953300,0.0,0
2001-03-29,77.39635715785417,78.61094898684907,75.66894224381922,77.92268371582031,12060300,0.0,0
2001-03-30,77.96992639688507,78.73916625976562,77.26141355828834,78.73916625976562,9183600,0.0,0
2001-04-02,78.47598527243447,79.20473511628511,76.78905528074931,77.0589599609375,10561000,0.0,0
2001-04-03,76.9105171148736,77.02522712274421,74.26540688356845,74.48808288574219,12836000,0.0,0
2001-04-04,74.60952661124325,75.64192676457765,73.75256858828426,74.7984619140625,14884300,0.0,0
2001-04-05,76.4516490137093,77.92939579393912,75.91182950024516,77.63249969482422,21522800,0.0,0
2001-04-06,76.91727230523992,77.19393134476637,75.61496191130679,76.4516830444336,14937800,0.0,0
2001-04-09,76.92401679638947,77.59203971131049,76.10079403855627,77.30188751220703,9034300,0.0,0
2001-04-10,77.90240602683218,79.45438330129947,77.71347073737019,78.7121353149414,17873600,0.0,0
2001-04-11,80.14942341487566,80.29112492785015,78.3680256116217,78.76614379882812,12722300,0.0,0
2001-04-12,78.47593741435487,80.25733398735225,78.24651239838623,80.19660186767578,9233200,0.0,0
2001-04-16,79.81875887411023,80.22362093480888,78.8875756196933,79.35316467285156,7350000,0.0,0
2001-04-17,79.15750385282753,80.74322221498412,78.96181934966562,80.47331237792969,10924700,0.0,0
2001-04-18,81.68788376870009,85.02125856953282,81.4382214629234,83.67171478271484,32481600,0.0,0
2001-04-19,83.8404285588423,84.91331366448206,83.38833251362689,84.78511047363281,13809900,0.0,0
2001-04-20,84.2790040044099,84.61638992504557,83.44228836270162,84.00909423828125,7626700,0.0,0
2001-04-23,83.43553873311615,83.59748253264144,82.26143717738186,82.4841079711914,8451800,0.0,0
2001-04-24,82.67307776240052,83.43557355172715,81.7149025888761,82.0387954711914,10044700,0.0,0
2001-04-25,81.93081284941945,83.44904980948508,81.61366919406503,83.11166381835938,8249000,0.0,0
2001-04-26,83.48953724703593,84.49494603043607,83.33433743038147,83.4827880859375,10590400,0.0,0
2001-04-27,84.2924909524848,84.91327976507546,83.80665443894422,84.87279510498047,7938700,0.0,0
2001-04-30,85.32489951940464,85.8782122379131,84.1238064339668,85.46660614013672,10766900,0.0,0
2001-05-01,84.39373882963639,85.7972659082605,84.07659514716727,85.72978973388672,10578000,0.0,0
2001-05-02,85.97270311854064,86.16163845512445,85.02127212604131,85.5745849609375,9572900,0.0,0
2001-05-03,85.10900167134032,85.12249999604805,83.82018965928602,84.48821258544922,9926200,0.0,0
2001-05-04,83.43555572867803,85.93220997664736,83.29385423171668,85.92546081542969,12145300,0.0,0
2001-05-07,85.60156508924962,85.95244421800163,85.17646063839794,85.1832046508789,7185200,0.0,0
2001-05-08,85.6015605353526,85.76350434399977,84.72435503798711,85.14271545410156,6952600,0.0,0
2001-05-09,84.51520061967805,85.39240635800545,84.38699228072653,84.78511047363281,9507400,0.0,0
2001-05-10,85.8714804524901,86.03342428025512,84.86606653269956,85.03475952148438,6872400,0.0,0
2001-05-11,85.02130164723594,85.35193860106175,83.94166710038382,84.44774627685547,7734400,0.0,0
2001-05-14,84.27900050693962,84.64337790387702,83.98209926170907,84.61638641357422,7914000,0.0,0
2001-05-15,84.71761459901421,85.35864584851758,84.24527117739497,85.00776672363281,9782200,0.0,0
2001-05-16,84.23852769628941,87.18053380767107,84.09008219181905,87.0118408203125,14909000,0.0,0
2001-05-17,87.04560074262989,87.77435584485698,86.74869937177384,87.14681243896484,11824600,0.0,0
2001-05-18,87.10627594699434,87.54488372802734,86.43825855613021,87.54488372802734,6683100,0.0,0
2001-05-21,87.61240441668102,88.96194857699787,87.14681003397892,88.833740234375,11531500,0.0,0
2001-05-22,88.95519134024026,89.13062834837018,88.44236834218128,88.7190170288086,8342700,0.0,0
2001-05-23,88.42885533733585,88.42885533733585,87.21426391601562,87.21426391601562,12330800,0.0,0
2001-05-24,87.36271426722672,87.7203425323162,86.74192538638836,87.4706802368164,7902800,0.0,0
2001-05-25,87.4841740516366,87.51791470639193,86.30332835671646,86.43828582763672,7425000,0.0,0
2001-05-29,86.51927791516088,86.60700158135413,85.62857896525334,85.75003814697266,9003900,0.0,0
2001-05-30,85.4193631755209,85.75674908928427,84.34647844084164,84.54891204833984,10041800,0.0,0
2001-05-31,84.63664678740399,85.53409472591709,84.52193679023806,84.9875259399414,9874200,0.0,0
2001-06-01,85.15620631298601,85.76350201404041,84.42745661982144,85.51383972167969,8848300,0.0,0
2001-06-04,85.56108847930143,85.98619297018547,85.07525183366161,85.92546081542969,5623500,0.0,0
2001-06-05,86.02666696491356,87.20076861409635,85.87821632515806,86.9106216430664,9115400,0.0,0
2001-06-06,86.93087731495918,86.93087731495918,85.93896165902864,86.18862915039062,12064900,0.0,0
2001-06-07,85.72974596953208,86.60695123289135,85.69600532551846,86.49898529052734,7355300,0.0,0
2001-06-08,86.16836025337707,86.28307537652972,85.11571785059161,85.6960220336914,8170600,0.0,0
2001-06-11,85.50036410056725,85.6892994470322,84.62316354225116,85.08875274658203,7012200,0.0,0
2001-06-12,84.2520423604276,85.52061201810967,83.69872946049045,84.9403076171875,9364400,0.0,0
2001-06-13,85.13599762518136,85.41265666703154,84.11034626215996,84.21156311035156,7629400,0.0,0
2001-06-14,83.79318482651553,83.87415931757147,82.15348870636987,82.32218170166016,12603000,0.0,0
2001-06-15,81.81872496056222,82.82699327348254,81.47361104732349,82.4548110961914,16821100,0.346,0
2001-06-18,82.31948930630307,82.85407599846918,81.81873924079399,82.05558013916016,11368300,0.0,0
2001-06-19,82.81340672045111,83.15852042598989,81.80513901433704,82.4141616821289,7732300,0.0,0
2001-06-20,82.00820964047733,83.13828272554304,81.9473047467658,82.84730529785156,8787200,0.0,0
2001-06-21,82.70519796196606,84.11948006913845,82.65782978523646,83.78790283203125,12259100,0.0,0
2001-06-22,83.56458980239512,83.63225788576503,82.66459448436214,83.13150787353516,12212000,0.0,0
2001-06-25,83.42248067524936,83.53075373286177,82.2179713044008,82.3668441772461,8406800,0.0,0
2001-06-26,81.81195031487086,82.82021855028427,81.58864102566226,82.25180053710938,8005800,0.0,0
2001-06-27,82.28563688385796,82.71871877566167,81.81872353463595,82.20443725585938,10105100,0.0,0
2001-06-28,82.5563398144149,83.86912260780448,82.5089716292279,82.65784454345703,10269300,0.0,0
2001-06-29,83.09769793191398,83.91649382703315,82.73228399179759,82.96235656738281,9824200,0.0,0
2001-07-02,83.09770789326625,84.12627657327712,82.97590323195944,83.9977035522461,8522200,0.0,0
2001-07-03,83.8961487154081,83.97734832763672,83.26682590692442,83.97734832763672,3303100,0.0,0
2001-07-05,83.28034445615265,83.67282639647287,82.32621302219248,82.3397445678711,5517900,0.0,0
2001-07-06,82.08936862905736,82.21117319341555,80.56005096435547,80.56005096435547,11665900,0.0,0
2001-07-09,80.85781919265206,81.56834692240867,80.66157815145506,80.99992370605469,8339300,0.0,0
2001-07-10,81.39915637407367,81.63599717803773,79.9916379351697,80.02547454833984,8630700,0.0,0
2001-07-11,79.91720155108244,80.45178803040042,79.23374223413892,80.10667419433594,15328600,0.0,0
2001-07-12,80.86456934180845,82.1976513528126,80.73599640793223,82.0081787109375,12002800,0.0,0
2001-07-13,81.77132827393032,82.77283310688263,81.6224606082714,82.71869659423828,10433800,0.0,0
2001-07-16,82.40067872027852,82.74579265090763,81.39917871359133,81.68338775634766,6915300,0.0,0
2001-07-17,81.33824068942043,82.5224497145486,81.08786837111941,82.44801330566406,7469800,0.0,0
2001-07-18,81.58186139420893,82.31268887820728,81.24351591044032,81.8863754272461,7709300,0.0,0
2001-07-19,82.67812754296105,83.21948254527553,81.71722731845959,82.60369110107422,10082900,0.0,0
2001-07-20,81.98115810628194,82.51574489244983,81.8255168241337,82.10972595214844,6705800,0.0,0
2001-07-23,82.42098262479679,82.47511399211962,80.4924087524414,80.4924087524414,8065200,0.0,0
2001-07-24,80.52621461188339,80.661550722605,79.00366013392761,79.71418762207031,12269000,0.0,0
2001-07-25,79.79541450049159,80.85105614339678,79.48413720923219,80.59391021728516,12088500,0.0,0
2001-07-26,80.56684896107868,81.7781267735993,80.22850337644422,81.43978118896484,12898200,0.0,0
2001-07-27,81.76458957003159,82.1164666821214,81.14203497639538,81.75105285644531,8478800,0.0,0
2001-07-30,82.00816136254781,82.11642920811197,81.40590695138756,81.77808380126953,8547700,0.0,0
2001-07-31,81.8795990364895,83.01643995689423,81.74426292136064,82.11643981933594,11918100,0.0,0
2001-08-01,82.53602384093132,83.03000550993957,82.25181478511199,82.6307601928711,11940800,0.0,0
2001-08-02,83.38865898482122,83.40219053723607,82.48189009070221,82.96910858154297,11070100,0.0,0
2001-08-03,82.79993323881105,82.79993323881105,81.81196473505122,82.5157241821289,10816300,0.0,0
2001-08-06,82.11645971551762,82.22473276404791,81.27059588416135,81.40593719482422,8550100,0.0,0
2001-08-07,81.3856230112106,82.01494583776703,81.1420190047866,81.72396850585938,8865100,0.0,0
2001-08-08,81.28412466165254,81.98788392016922,80.14051522122008,80.20818328857422,15183800,0.0,0
2001-08-09,80.32321038113626,80.50591982122279,79.75479248473823,80.44501495361328,14118500,0.0,0
2001-08-10,80.39090358527767,81.09465777591026,79.40293005031724,80.72248077392578,11173300,0.0,0
2001-08-13,80.93224762919026,81.10142038977081,80.39766108622653,80.7427749633789,7431600,0.0,0
2001-08-14,81.29766935092857,81.4397738641647,80.3909057437808,80.70894622802734,13178100,0.0,0
2001-08-15,80.68186009631403,80.93900078552016,79.90366451123343,80.01193237304688,8520600,0.0,0
2001-08-16,79.71419665471491,80.35705099759879,79.17284182500259,80.28938293457031,10734700,0.0,0
2001-08-17,79.61273107758167,79.76160398700296,78.50295777811631,79.00370788574219,11604600,0.0,0
2001-08-20,79.03749108201899,79.78184996315748,78.8683183743629,79.73448181152344,10417400,0.0,0
2001-08-21,79.71420195457557,80.21495184956972,78.3608199530564,78.37435150146484,14480800,0.0,0
2001-08-22,79.00368179256222,79.46383192300293,78.34729063385706,79.18638610839844,11752300,0.0,0
2001-08-23,79.14580040180194,79.52474581343748,78.82775471871753,78.90219116210938,8744100,0.0,0
2001-08-24,79.31497031447674,80.61421610377153,78.9969246429554,80.53977966308594,11687700,0.0,0
2001-08-27,80.50592945318371,80.66156549273829,80.02547946058142,80.05931091308594,7425100,0.0,0
2001-08-28,80.03902952230195,80.18113404627245,78.88865661621094,78.88865661621094,12046600,0.0,0
2001-08-29,79.26082712391964,79.29466374420461,77.93451318009433,78.18489074707031,16180000,0.0,0
2001-08-30,77.71796896545649,78.32022360945248,75.8164686959462,76.68263244628906,17692600,0.0,0
2001-08-31,76.7367900259561,77.6638537493213,76.55408049435863,77.24430847167969,15985400,0.0,0
2001-09-04,77.041267245677,78.61119011694932,76.71645846554753,76.75028991699219,24473400,0.0,0
2001-09-05,76.93978881835938,77.27137122975593,75.75557919614258,76.93978881835938,21477100,0.0,0
2001-09-06,76.2292597029182,76.66910998656097,74.95707702636719,74.95707702636719,21653000,0.0,0
2001-09-07,74.44953459776492,75.28186672166493,73.508934608599,73.56983947753906,33133900,0.0,0
2001-09-10,72.87963554248526,74.67286814105161,72.87963554248526,74.46986389160156,23408700,0.0,0
2001-09-17,68.34579772522623,71.99993051734141,67.66910665863983,70.5788803100586,32388700,0.0,0
2001-09-18,70.59919408433653,71.25558537390401,69.94280279476905,70.40972137451172,22029200,0.0,0
2001-09-19,70.44354197755625,70.7142194481841,66.6946726906305,68.98865509033203,42771800,0.0,0
2001-09-20,67.93979814521987,68.89393006147802,66.69468364099812,66.79618835449219,36210900,0.0,0
2001-09-21,64.03781766906927,67.23699105152772,63.7117900992765,66.07550811767578,49782100,0.369,0
2001-09-24,67.73282543109526,68.710918419364,67.28453108410065,68.39846801757812,25549600,0.0,0
2001-09-25,68.43242615270967,69.28146369802865,67.85508165831554,69.11165618896484,25466200,0.0,0
2001-09-26,69.51921742281388,69.55318100931882,68.21509654202987,68.86715698242188,18587500,0.0,0
2001-09-27,68.77203904397052,69.47843888168323,67.92300152490915,69.46485137939453,20536800,0.0,0
2001-09-28,69.94714418949599,74.45723332899719,69.62111133919102,70.9388198852539,21687200,0.0,0
2001-10-01,70.57202947422942,70.85730495760417,69.8452532577561,70.8233413696289,20457400,0.0,0
2001-10-02,70.63992712548149,71.7131118774414,70.40219763792435,71.7131118774414,19833100,0.0,0
2001-10-03,71.04745418201573,73.27532766565461,70.87764668866382,72.91533660888672,32045800,0.0,0
2001-10-04,73.5538461547384,74.01572294307724,72.50783092284995,72.97650146484375,32674100,0.0,0
2001-10-05,72.84744462961578,73.0987616887714,71.67237401186968,72.8338623046875,29796100,0.0,0
2001-10-08,72.18181995203749,72.88143169091165,71.91013190903394,72.3584213256836,12970300,0.0,0
2001-10-09,72.4127455608926,72.50783739208342,71.72672147977357,71.97124481201172,15976300,0.0,0
2001-10-10,71.86259809971607,73.73048221194564,71.67240918258257,73.57425689697266,19987400,0.0,0
2001-10-11,74.00211548294597,74.91908024084776,74.00211548294597,74.7153091430664,23006300,0.0,0
2001-10-12,74.13801041173006,74.64063953277315,72.88143501806363,74.37574005126953,31360500,0.0,0
2001-10-15,73.7847723769612,74.34174091568478,73.39761138275232,74.23986053466797,16873000,0.0,0
2001-10-16,74.57950686485448,75.12968188127212,74.00215682596213,74.70855712890625,15877100,0.0,0
2001-10-17,75.44207545008541,75.49641509347387,73.11911010742188,73.11911010742188,28542300,0.0,0
2001-10-18,73.23463728567148,73.46557836608602,72.50786080850561,72.96294403076172,16510000,0.0,0
2001-10-19,72.67760715461674,73.29570891783213,72.00517093193494,72.91533660888672,21912500,0.0,0
2001-10-22,72.88140311875682,74.42325340502144,72.82026970556547,74.35533142089844,17540600,0.0,0
2001-10-23,74.68812578777349,74.90547916771231,73.61494120715095,73.97493743896484,22062500,0.0,0
2001-10-24,74.02253851922788,74.34177248550411,73.50632191369557,73.77801513671875,16065200,0.0,0
2001-10-25,72.98329290651247,75.1228693657833,72.50104002035944,75.10249328613281,27467900,0.0,0
2001-10-26,74.68135357001181,75.93113975159518,74.49116995549397,74.93267059326172,18623300,0.0,0
2001-10-29,74.82400242606775,75.08890179341641,72.98328399658203,72.98328399658203,18727500,0.0,0
2001-10-30,72.91537437418853,73.15310395158659,71.69955147022007,72.10709381103516,26178600,0.0,0
2001-10-31,72.60970863303545,73.26176899614654,71.86255645751953,71.86255645751953,28124200,0.0,0
2001-11-01,72.40593779778499,74.04288505621753,71.79462958546338,73.7032699584961,29806800,0.0,0
2001-11-02,73.65574242115805,74.29421544026529,73.26858132048585,74.20591735839844,17575900,0.0,0
2001-11-05,74.7968482372809,75.45569732582666,74.68137513901785,75.17721557617188,15929500,0.0,0
2001-11-06,74.95305028354028,76.39981390196544,74.61343518920424,76.34547424316406,23245800,0.0,0
2001-11-07,75.91758131696261,76.83454652426542,75.82928322844377,76.24361419677734,19716000,0.0,0
2001-11-08,76.66471065949568,77.48657853804644,76.00585656970242,76.48131561279297,22563500,0.0,0
2001-11-09,76.24358904461734,76.72584185903683,75.69341424742746,76.56282806396484,15895800,0.0,0
2001-11-12,75.39456323741848,76.5152942679114,74.71533293798227,76.09416961669922,26068800,0.0,0
2001-11-13,77.05186320518341,77.8058090209961,76.8752619304767,77.8058090209961,15296200,0.0,0
2001-11-14,78.22695028229083,78.38317552717805,77.23527469308318,77.88054656982422,17571300,0.0,0
2001-11-15,77.6835629868268,78.23373781283968,77.38470002844183,78.02317810058594,19470200,0.0,0
2001-11-16,78.16579665611698,78.17937897720547,77.02468994646148,77.67675018310547,18134900,0.0,0
2001-11-19,78.05716138458118,78.68884590481669,77.73792224674686,78.63450622558594,13625400,0.0,0
2001-11-20,78.36280806844556,78.65487732892636,77.86696762823718,77.97564697265625,16209700,0.0,0
2001-11-21,77.77187220750882,77.88734011904354,77.0994356367945,77.45942687988281,11470200,0.0,0
2001-11-23,77.45941941737641,78.62090253929966,77.43224958514178,78.57335662841797,6717100,0.0,0
2001-11-26,78.62091764380237,79.02166108649303,78.15904077131006,78.74317932128906,13726000,0.0,0
2001-11-27,78.53258167627834,79.40199532696812,77.49335532788302,78.40352630615234,19261400,0.0,0
2001-11-28,77.93486333895385,78.22693250091577,76.92281190048264,76.98394012451172,20195500,0.0,0
2001-11-29,77.20131014714266,78.05713650269261,76.75301570956522,78.02317810058594,16354700,0.0,0
2001-11-30,77.70396191291603,78.05037088180222,77.44585103400922,77.46623229980469,13680300,0.0,0
2001-12-03,77.19450183600522,77.48657098604228,76.75979498694275,77.00431823730469,15220400,0.0,0
2001-12-04,77.37790157081697,78.31524254435836,76.99074057195446,78.3084487915039,17239900,0.0,0
2001-12-05,78.52580029971236,80.1491599900259,78.49183671839604,79.74162292480469,25204000,0.0,0
2001-12-06,79.70087432861328,80.10841662062934,79.42239262332552,79.70087432861328,17972900,0.0,0
2001-12-07,79.4020301896652,79.53108043433858,78.58695064768457,79.17108917236328,18857800,0.0,0
2001-12-10,78.6888381356293,79.05562316104744,77.66999257017328,77.69036865234375,13862700,0.0,0
2001-12-11,78.04355659756324,78.6005251941092,77.36432634898934,77.53413391113281,20833300,0.0,0
2001-12-12,77.80581630843639,77.96203634206262,76.82772322720679,77.62242126464844,16171500,0.0,0
2001-12-13,77.05865428426597,77.22846181259807,76.1009425191724,76.1145248413086,19026700,0.0,0
2001-12-14,76.29795028396411,77.08585483476067,76.07380301351988,76.8413314819336,16721900,0.0,0
2001-12-17,76.74622172648023,77.67676900095526,76.68509349360201,77.63601684570312,13925900,0.0,0
2001-12-18,77.86015803919116,78.21336065460565,77.66318065407833,78.09789276123047,13663700,0.0,0
2001-12-19,77.49338427188516,78.73637699398307,77.43225603085546,78.64807891845703,20143400,0.0,0
2001-12-20,78.45108576630497,78.65485689308943,77.80581916834586,77.87374114990234,14867900,0.0,0
2001-12-21,78.40059590548265,78.42785919025522,77.83489444631648,78.3460693359375,14037700,0.393,0
2001-12-24,78.26426154884787,78.40738985164427,78.11431612688831,78.19610595703125,5728800,0.0,0
2001-12-26,78.14161474752864,79.20485702060617,78.14161474752864,78.62552642822266,10304800,0.0,0
2001-12-27,78.58461334239799,79.11623433854896,78.55053294010551,79.10260009765625,9407300,0.0,0
2001-12-28,79.25937673025504,79.57289672720022,79.00719522839164,79.06172180175781,10593800,0.0,0
2001-12-31,79.16394251993015,79.32751700846018,77.85533621181149,77.90304565429688,14619500,0.0,0
2002-01-02,78.45510689204555,78.89130896188723,77.56906851271405,78.74136352539062,18651900,0.0,0
2002-01-03,78.82316337384093,79.70919666575797,78.74819064607124,79.63422393798828,15743000,0.0,0
2002-01-04,79.85914735584241,80.41121976923685,79.43657944428548,80.16585540771484,20140700,0.0,0
2002-01-07,80.2203815533364,80.41803647854978,79.443396095568,79.60015869140625,13106500,0.0,0
2002-01-08,79.60015594162921,79.78417661740048,79.04127159306836,79.41613006591797,12683700,0.0,0
2002-01-09,79.52517782660061,80.27489992151553,78.61187603102309,78.76863861083984,16610300,0.0,0
2002-01-10,78.85042332933119,79.30025447702783,78.58461283297879,79.1162338256836,12823400,0.0,0
2002-01-11,79.20481261116805,79.25252204026255,78.17564612648664,78.33922576904297,13708400,0.0,0
2002-01-14,78.14162277658858,78.27111691293516,77.67134009212545,77.84854888916016,12301100,0.0,0
2002-01-15,78.07346763582808,78.64598116837583,77.63044824043779,78.48240661621094,20219900,0.0,0
2002-01-16,77.90303814215297,77.97119373913999,76.80571587086385,76.89431762695312,17067000,0.0,0
2002-01-17,77.53499174858996,77.86214069439897,77.28962743926382,77.47364807128906,17283400,0.0,0
2002-01-18,77.01701904489691,77.59634956409619,76.79210083863859,77.11925506591797,17028000,0.0,0
2002-01-22,77.52819886817184,77.65088106119163,76.34908639081841,76.58763885498047,11689300,0.0,0
2002-01-23,76.76480031594654,77.39184518073657,76.34904451209188,77.17374420166016,12438900,0.0,0
2002-01-24,77.4532229567936,77.86897897167478,77.23512186701497,77.4123306274414,12142800,0.0,0
2002-01-25,77.09881762603625,77.82127657644087,77.04429104866291,77.39189147949219,12810700,0.0,0
2002-01-28,77.63041269359637,77.82806757026285,76.9624753448635,77.6031494140625,10589200,0.0,0
2002-01-29,77.59632322865448,77.78716096315728,75.00637437478485,75.16313171386719,27720800,0.0,0
2002-01-30,75.2381283146044,77.28282789057866,73.88181238519131,76.2468490600586,34711800,0.0,0
2002-01-31,76.43766645335657,77.22146878826513,76.07643712333973,77.13967895507812,19909200,0.0,0
2002-02-01,77.07836630563655,77.22149987131229,76.45132626529018,76.77848052978516,15838500,0.0,0
2002-02-04,76.4921950503063,76.4921950503063,74.59062427745052,74.87006378173828,24243400,0.0,0
2002-02-05,74.56336350856553,75.3062683717425,73.97039888203852,74.40660095214844,33614000,0.0,0
2002-02-06,74.73381063612474,74.79514916034059,73.65011657549373,74.08631896972656,29486000,0.0,0
2002-02-07,74.09991002933805,74.87689541618482,73.60918132186858,73.62281036376953,23445400,0.0,0
2002-02-08,74.03853668345903,75.48345894333609,73.81362378257819,75.03362274169922,19277800,0.0,0
2002-02-11,75.0064115345924,76.09010000666113,74.84964891790818,75.95378875732422,18792400,0.0,0
2002-02-12,75.62664630198381,76.13782136682234,74.99278901358637,75.71524810791016,13942500,0.0,0
2002-02-13,75.98103724489943,76.70349608553244,75.89243027014568,76.51947021484375,16781100,0.0,0
2002-02-14,76.68303550816505,76.99655542158243,76.05599048139145,76.37632751464844,20453800,0.0,0
2002-02-15,76.43768609701132,76.499024587711,75.45622864629749,75.57891082763672,18366800,0.0,0
2002-02-19,75.07453594751851,75.16995482237276,74.02492312418318,74.12715911865234,15988100,0.0,0
2002-02-20,74.32485017851248,75.37445831298828,73.48652085558923,75.37445831298828,29242800,0.0,0
2002-02-21,74.92460353162382,75.40169798877649,73.78638875531698,73.81365203857422,26288600,0.0,0
2002-02-22,73.84773017889063,74.93142363171043,73.52058116667546,74.7269515991211,26572900,0.0,0
2002-02-25,74.79510091071069,76.20594325692358,74.76783762866559,75.96057891845703,17458700,0.0,0
2002-02-26,76.06284173741318,76.36273274567802,75.36082887710337,75.80384826660156,22346500,0.0,0
2002-02-27,76.30816959029119,76.92158035868957,75.41531931625163,76.09688568115234,28597900,0.0,0
2002-02-28,76.21957653404654,76.84661641333622,75.67432129991855,75.75611114501953,23755400,0.0,0
2002-03-01,76.14458545156239,77.59631975251425,76.00145715709712,77.52134704589844,26273600,0.0,0
2002-03-04,77.63042233943824,79.05489377249143,77.46003072113392,78.89131927490234,27184600,0.0,0
2002-03-05,78.60505443851451,79.33433028110107,78.35969011764998,78.63912963867188,22718900,0.0,0
2002-03-06,78.44829791543529,79.84551122789252,78.42785175377952,79.57288360595703,20143200,0.0,0
2002-03-07,79.98864393715263,80.08406283006137,78.76863929217426,79.40249633789062,19330800,0.0,0
2002-03-08,80.00230659933584,80.35672423617194,79.3889006585551,79.73649597167969,19930100,0.0,0
2002-03-11,79.66832831382308,80.35671211232618,79.35480826696549,79.90687561035156,15621800,0.0,0
2002-03-12,79.1298777257599,79.9136803211365,79.02082977854434,79.8591537475586,17153600,0.0,0
2002-03-13,79.4911033895358,79.57289324600688,78.81635397345435,79.08898162841797,17175300,0.0,0
2002-03-14,79.08898020298425,79.35479073179953,78.80953543169952,78.97992706298828,11168100,0.0,0
2002-03-15,79.26765949716322,79.93750486080518,79.21981339976023,79.73245239257812,21220100,0.331,0
2002-03-18,80.04004517022592,80.3544631717564,79.35652641520292,79.74613189697266,17548900,0.0,0
2002-03-19,80.17675034760741,80.47749504734404,79.8486590576362,80.2792739868164,17912000,0.0,0
2002-03-20,79.62993473504372,79.68461748685118,78.73452683724211,78.7686996459961,17114500,0.0,0
2002-03-21,78.80969309115565,79.2198031895866,78.00314097114722,78.8028564453125,25846800,0.0,0
2002-03-22,78.94643712782745,79.24718712849038,78.39961989295585,78.63201904296875,15235400,0.0,0
2002-03-25,78.66616871134413,78.850721690109,77.44267476469658,77.6545639038086,17499600,0.0,0
2002-03-26,77.59305848818693,78.61833677548495,77.55888567417801,78.10569763183594,19947600,0.0,0
2002-03-27,77.94165207125907,78.61150282538055,77.75710427997986,78.31075286865234,19020300,0.0,0
2002-03-28,78.58417509862379,79.1309871337773,78.26292035536777,78.2765884399414,17532900,0.0,0
2002-04-01,78.0783589674241,78.67301701752866,77.57938792238275,78.31075286865234,17711000,0.0,0
2002-04-02,77.9074759605952,78.57048482330032,77.76393242198925,77.88013458251953,15669500,0.0,0
2002-04-03,77.92799156985832,78.06469326448676,76.66348264262143,77.33332824707031,25658500,0.0,0
2002-04-04,76.96421596526757,77.51103309211248,76.71131734634034,77.0120620727539,23549000,0.0,0
2002-04-05,77.3674780155254,77.66822267681194,76.6771227157197,77.02571868896484,19404900,0.0,0
2002-04-08,76.08930794186047,77.25812439241234,76.02779375675293,77.18977355957031,16470100,0.0,0
2002-04-09,77.36067108913876,77.36067108913876,76.50627244449588,76.64981079101562,15122700,0.0,0
2002-04-10,76.62245488602976,77.60672360685311,76.61561823801445,77.51786804199219,17199300,0.0,0
2002-04-11,77.16245831067793,77.27182385212379,75.52884834289186,75.59036254882812,25453700,0.0,0
2002-04-12,75.88423007621034,76.31485011694213,75.21438479147874,76.15763854980469,14950600,0.0,0
2002-04-15,76.29438766277902,76.45843075188593,75.3237867830433,75.57669067382812,17394900,0.0,0
2002-04-16,76.34908049282765,77.45638329924317,76.3285757544409,77.37435913085938,15040900,0.0,0
2002-04-17,77.50419465838213,77.6955790839183,76.96421419214253,77.21028137207031,12920100,0.0,0
2002-04-18,77.16926420911597,77.55203302197268,75.9731064541048,76.87535095214844,25204800,0.0,0
2002-04-19,77.37430435930344,77.40164572941035,76.93685286725906,77.15557861328125,10499200,0.0,0
2002-04-22,76.8138443190145,76.84802234648446,75.76122469392496,75.87059020996094,13922900,0.0,0
2002-04-23,75.93208589872947,76.19866297539986,75.30324997925972,75.54248046875,16967000,0.0,0
2002-04-24,75.5698329963309,76.4242314526564,74.77695394057469,74.7837905883789,18902700,0.0,0
2002-04-25,74.64707463711242,75.00933870420715,74.31215194307836,74.82479095458984,25451500,0.0,0
2002-04-26,75.0435299706383,75.19390494159869,73.33473296396971,73.40308380126953,19769800,0.0,0
2002-04-29,73.77219755845336,73.99776005457474,72.88362087273393,73.04083251953125,17724400,0.0,0
2002-04-30,73.15019895002688,74.25750157504282,72.89046361495024,73.72435760498047,19473500,0.0,0
2002-05-01,73.79955992552982,74.67446356125573,72.99984380989007,74.62661743164062,24575600,0.0,0
2002-05-02,74.57191725797597,75.12557115991916,73.66967244221335,74.33952331542969,15666800,0.0,0
2002-05-03,74.23016902061664,74.33953457355564,73.27324129174677,73.5329818725586,18185500,0.0,0
2002-05-06,73.57399445150818,73.81322509010943,71.98139371979073,72.09075927734375,23630400,0.0,0
2002-05-07,72.52134073307924,72.67171569743135,71.70112029185697,71.83782196044922,21910000,0.0,0
2002-05-08,73.17071739292415,74.74964475135202,72.99300097733023,74.51041412353516,27917400,0.0,0
2002-05-09,74.26429188667349,74.57187314983997,73.53292724296338,73.64912414550781,18085600,0.0,0
2002-05-10,73.79949814734265,73.85418088250938,72.17955731814833,72.26158142089844,18958900,0.0,0
2002-05-13,72.60338619333473,73.78587109708049,72.30947282616144,73.73119354248047,14677700,0.0,0
2002-05-14,74.92734544291355,75.43998462987012,74.50356183768868,75.33745574951172,34201200,0.0,0
2002-05-15,74.84533506550724,75.80909941741746,74.70179669253184,75.0435562133789,29535300,0.0,0
2002-05-16,74.98200348664909,75.51515248284917,74.72910489103576,75.4331283569336,28092000,0.0,0
